"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.665370576E1,1.915758848E0,-1.561429977E0,-7.377873063E-1
8.665870576E1,2.107634544E0,-1.138113976E0,-9.760587215E-1
8.666370576E1,2.133202553E0,-7.490205765E-1,-1.134602785E0
8.666870576E1,1.984098434E0,-3.570070267E-1,-1.218142748E0
8.667370576E1,1.859522104E0,4.065513611E-2,-1.292037487E0
8.667870576E1,1.775426149E0,3.888063431E-1,-1.422382712E0
8.668370576E1,1.720521212E0,7.263345718E-1,-1.580721855E0
8.668870576E1,1.647078156E0,1.083816528E0,-1.625531316E0
8.669370576E1,1.608146548E0,1.403685570E0,-1.576625943E0
8.669870576E1,1.656028748E0,1.650449753E0,-1.653505683E0
8.670370576E1,1.740235090E0,1.800447464E0,-1.737531424E0
8.670870576E1,1.888613343E0,1.875036240E0,-1.735060573E0
8.671370576E1,2.034657955E0,1.889147758E0,-1.670678139E0
8.671870576E1,2.176950455E0,1.873030663E0,-1.589361191E0
8.672370576E1,2.281399965E0,1.782861710E0,-1.512605786E0
8.672870576E1,2.409542322E0,1.671366692E0,-1.392928362E0
8.673370576E1,2.557677031E0,1.554967880E0,-1.256194472E0
8.673870576E1,2.676300764E0,1.486217499E0,-1.130558372E0
8.674370576E1,2.659339905E0,1.474036217E0,-9.798015356E-1
8.674870576E1,2.550412416E0,1.513416290E0,-8.249548674E-1
8.675370576E1,2.343777180E0,1.548170090E0,-6.395227909E-1
8.675870576E1,2.046433449E0,1.682781219E0,-3.993012905E-1
8.676370576E1,1.629934072E0,1.952631950E0,-1.084958017E-1
8.676870576E1,1.112440586E0,2.344963074E0,1.718473434E-1
8.677370576E1,5.509111881E-1,2.796964645E0,4.345728159E-1
8.677870576E1,5.451792479E-2,3.228262901E0,6.106312871E-1
8.678370576E1,-2.282253802E-1,3.604657173E0,6.239354610E-1
8.678870576E1,-5.685795546E-1,3.852518082E0,5.727973580E-1
8.679370576E1,-8.445942402E-1,3.984814644E0,3.880175352E-1
8.679870576E1,-9.927886128E-1,4.008360863E0,2.759513855E-1
8.680370576E1,-1.123132348E0,3.963822365E0,2.628124952E-1
8.680870576E1,-1.204069376E0,3.890584946E0,2.671440840E-1
8.681370576E1,-1.187130451E0,3.758529663E0,3.113878071E-1
8.681870576E1,-1.016162395E0,3.591498375E0,3.619242311E-1
8.682370576E1,-7.988215089E-1,3.439336777E0,3.213375509E-1
8.682870576E1,-6.662780643E-1,3.327012062E0,4.001713097E-1
8.683370576E1,-7.028353214E-1,3.252921104E0,6.567928791E-1
8.683870576E1,-7.642775774E-1,3.161358833E0,7.727603316E-1
8.684370576E1,-9.273915291E-1,3.085730553E0,9.317491651E-1
8.684870576E1,-1.058868766E0,3.110219002E0,1.001354098E0
8.685370576E1,-1.055106282E0,3.192917824E0,8.405858278E-1
8.685870576E1,-1.057032824E0,3.255711555E0,5.216637850E-1
8.686370576E1,-1.098758936E0,3.295174599E0,3.586929440E-1
8.686870576E1,-1.156102061E0,3.268692017E0,4.189574122E-1
8.687370576E1,-1.359511375E0,3.207794189E0,5.639771223E-1
8.687870576E1,-1.602106094E0,3.173097610E0,7.810673714E-1
8.688370576E1,-1.809347034E0,3.055018425E0,8.457549810E-1
8.688870576E1,-2.025012255E0,2.841571808E0,7.191160321E-1
8.689370576E1,-2.131439209E0,2.678286552E0,5.260481834E-1
8.689870576E1,-2.221177816E0,2.474123001E0,2.629742920E-1
8.690370576E1,-2.233700037E0,2.220371246E0,-1.335325837E-1
8.690870576E1,-2.250720978E0,1.947554588E0,-5.326367021E-1
8.691370576E1,-2.244717598E0,1.633775711E0,-8.462305069E-1
8.691870576E1,-2.166156769E0,1.303166389E0,-8.945748210E-1
8.692370576E1,-2.340123177E0,9.902143478E-1,-8.132988811E-1
8.692870576E1,-2.508495331E0,5.720262527E-1,-6.912364960E-1
8.693370576E1,-2.368428469E0,9.655761719E-2,-5.030528903E-1
8.693870576E1,-2.105782032E0,-3.151521683E-1,-2.632503510E-1
8.694370576E1,-2.012509108E0,-6.142272949E-1,-1.506657004E-1
8.694870576E1,-1.701964855E0,-8.626937866E-1,-1.556703597E-1
8.695370576E1,-1.398381352E0,-1.098443031E0,-1.566269994E-1
8.695870576E1,-1.162018061E0,-1.300502777E0,-1.578439325E-1
8.696370576E1,-9.168592095E-1,-1.475934029E0,-1.075486764E-1
8.696870576E1,-6.811312437E-1,-1.649103165E0,-4.585026205E-2
8.697370576E1,-5.177679062E-1,-1.763766289E0,9.890384972E-2
8.697870576E1,-3.816688061E-1,-1.818902016E0,2.685298622E-1
8.698370576E1,-2.750965953E-1,-1.947878838E0,3.504448533E-1
8.698870576E1,-2.182899714E-1,-2.109294891E0,4.066203535E-1
8.699370576E1,-1.930692196E-1,-2.312577724E0,4.726953208E-1
8.699870576E1,-1.139557958E-1,-2.606738567E0,5.087867975E-1
8.700370576E1,-6.452369690E-2,-2.937592030E0,5.344696045E-1
8.700870576E1,-1.372469664E-1,-3.207333088E0,5.153249502E-1
8.701370576E1,-2.412807941E-1,-3.405756950E0,4.096526802E-1
8.701870576E1,-3.674421310E-1,-3.554101944E0,3.546757400E-1
8.702370576E1,-4.251649976E-1,-3.706420898E0,3.141960800E-1
8.702870576E1,-5.657679439E-1,-3.801307201E0,2.366263270E-1
8.703370576E1,-5.940928459E-1,-3.971226692E0,8.350744843E-2
8.703870576E1,-5.051614642E-1,-4.223241806E0,-3.273615241E-2
8.704370576E1,-4.521037936E-1,-4.391285419E0,-1.411406994E-1
8.704870576E1,-4.580157399E-1,-4.439377785E0,-1.833944917E-1
8.705370576E1,-4.961786270E-1,-4.412147999E0,-2.528744638E-1
8.705870576E1,-5.337820053E-1,-4.324981213E0,-3.759761155E-1
8.706370576E1,-5.646273494E-1,-4.155120850E0,-5.269078016E-1
8.706870576E1,-4.700239301E-1,-4.077337742E0,-6.241828203E-1
8.707370576E1,-2.494400144E-1,-4.065867901E0,-6.443442106E-1
8.707870576E1,-2.237891555E-1,-3.959722519E0,-6.157875657E-1
8.708370576E1,-7.143449783E-2,-3.915134907E0,-5.949940681E-1
8.708870576E1,2.635598183E-3,-3.849895954E0,-6.234059930E-1
8.709370576E1,-4.550409317E-2,-3.728063107E0,-6.512877345E-1
8.709870576E1,-8.918321133E-2,-3.545834064E0,-6.668542624E-1
8.710370576E1,-1.304389238E-1,-3.320934772E0,-6.636161804E-1
8.710870576E1,-1.797530055E-1,-3.031411648E0,-6.896528006E-1
8.711370576E1,-2.880300879E-1,-2.778921604E0,-7.500090599E-1
8.711870576E1,-3.702032566E-1,-2.529957294E0,-8.153096437E-1
8.712370576E1,-4.358007312E-1,-2.220625401E0,-7.994990349E-1
8.712870576E1,-4.578909874E-1,-1.982642651E0,-8.533810377E-1
8.713370576E1,-5.218192339E-1,-1.664345264E0,-7.850385904E-1
8.713870576E1,-5.349864960E-1,-1.368882179E0,-8.672913313E-1
8.714370576E1,-3.326886892E-1,-1.079986572E0,-1.040863276E0
8.714870576E1,-2.974572182E-1,-7.143459320E-1,-1.365163326E0
8.715370576E1,-2.587274909E-1,-3.613462448E-1,-1.596209168E0
8.715870576E1,-1.225876808E-1,-1.650047302E-2,-1.716445804E0
8.716370576E1,-3.664052486E-2,3.014049530E-1,-1.870337963E0
8.716870576E1,-1.770019531E-3,6.746749878E-1,-2.046614647E0
8.717370576E1,-1.590394974E-2,1.043680191E0,-2.296067715E0
8.717870576E1,-9.716701508E-2,1.307156563E0,-2.408249378E0
8.718370576E1,3.466761112E-2,1.507143021E0,-2.535444975E0
8.718870576E1,9.230315685E-2,1.702010155E0,-2.644150257E0
8.719370576E1,4.550957680E-2,1.884162903E0,-2.789798975E0
8.719870576E1,-2.874839306E-2,1.982755661E0,-2.875444412E0
8.720370576E1,-3.709924221E-2,2.026346207E0,-2.838921309E0
8.720870576E1,2.192842960E-2,1.961975098E0,-2.725689411E0
8.721370576E1,2.201173306E-1,1.955739021E0,-2.546070337E0
8.721870576E1,3.628005981E-1,2.015819550E0,-2.277770758E0
8.722370576E1,5.886869431E-1,2.097883224E0,-1.892166734E0
8.722870576E1,8.182252645E-1,2.305711746E0,-1.388880491E0
8.723370576E1,1.194685698E0,2.521060944E0,-8.118642569E-1
8.723870576E1,1.568439364E0,2.824895859E0,-3.743596375E-1
8.724370576E1,1.830078006E0,3.215909004E0,-1.128548980E-1
8.724870576E1,1.988842010E0,3.616709709E0,-7.900595665E-5
8.725370576E1,2.036201954E0,4.066791534E0,4.507368803E-2
8.725870576E1,2.063210487E0,4.485605240E0,7.739961147E-2
8.726370576E1,1.983842850E0,4.841838837E0,1.967881918E-1
8.726870576E1,1.654616117E0,5.163075447E0,4.022201300E-1
8.727370576E1,1.324090600E0,5.225488663E0,5.834012628E-1
8.727870576E1,8.453847170E-1,5.324775696E0,7.243247032E-1
8.728370576E1,4.666683674E-1,5.222085953E0,7.711063623E-1
8.728870576E1,2.280724049E-1,5.015420914E0,1.123626232E0
8.729370576E1,4.292774200E-2,4.859902382E0,1.612047434E0
8.729870576E1,-4.619145393E-2,4.723455429E0,2.033942699E0
8.730370576E1,-6.489002705E-2,4.516718864E0,2.340938091E0
8.730870576E1,-1.052689552E-2,4.215883255E0,2.586952686E0
8.731370576E1,2.901351452E-2,3.817741394E0,2.736199141E0
8.731870576E1,3.266990185E-2,3.436696053E0,2.910077810E0
8.732370576E1,7.889688015E-2,3.053392410E0,3.120899200E0
8.732870576E1,1.501179934E-1,2.679636002E0,3.174223423E0
8.733370576E1,4.124736786E-2,2.396470070E0,3.271567106E0
8.733870576E1,-1.202168465E-1,2.189046860E0,3.334727049E0
8.734370576E1,-9.863877296E-2,1.963252068E0,3.234318256E0
8.734870576E1,4.476654530E-2,1.748035431E0,3.032022238E0
8.735370576E1,1.673227549E-1,1.586851120E0,2.729522943E0
8.735870576E1,3.302301168E-1,1.420852661E0,2.560542345E0
8.736370576E1,4.769932032E-1,1.190286636E0,2.496085405E0
8.736870576E1,4.765845537E-1,9.937801361E-1,2.316549301E0
8.737370576E1,4.900372028E-1,8.008794785E-1,2.076827288E0
8.737870576E1,7.192078829E-1,5.341596603E-1,1.821735859E0
8.738370576E1,9.872845411E-1,3.017930984E-1,1.512276292E0
8.738870576E1,9.887086153E-1,1.628379822E-1,1.111862183E0
8.739370576E1,9.389427900E-1,-9.191226959E-2,7.667288780E-1
8.739870576E1,9.316655397E-1,-5.244798660E-1,5.035811067E-1
8.740370576E1,1.103638768E0,-8.625679016E-1,1.439203322E-1
8.740870576E1,1.099095583E0,-1.177341461E0,-9.852307290E-2
8.741370576E1,1.143072009E0,-1.452834129E0,-2.644883394E-1
8.741870576E1,1.117100716E0,-1.623030663E0,-5.015489459E-1
8.742370576E1,8.630429506E-1,-1.768665314E0,-6.383146644E-1
8.742870576E1,5.999373198E-1,-1.841785908E0,-7.201520801E-1
8.743370576E1,5.186705589E-1,-1.876548767E0,-8.395436406E-1
8.743870576E1,3.345490694E-1,-1.988149166E0,-7.768425345E-1
8.744370576E1,1.727360487E-1,-2.115874767E0,-6.602529883E-1
8.744870576E1,-3.970432281E-2,-2.235605240E0,-5.101335049E-1
8.745370576E1,-1.969276667E-1,-2.434405804E0,-3.753255010E-1
8.745870576E1,-3.161902428E-1,-2.664411068E0,-2.308846712E-1
8.746370576E1,-4.688367844E-1,-2.861093521E0,-6.618777663E-2
8.746870576E1,-6.459971666E-1,-2.990908146E0,1.579607576E-1
8.747370576E1,-7.991578579E-1,-3.074325562E0,2.624675333E-1
8.747870576E1,-7.846729755E-1,-3.203435421E0,4.161381125E-1
8.748370576E1,-7.669957876E-1,-3.351883888E0,5.364619493E-1
8.748870576E1,-7.418798804E-1,-3.522755623E0,5.817770958E-1
8.749370576E1,-7.283992767E-1,-3.621676445E0,5.964449644E-1
8.749870576E1,-8.141528368E-1,-3.826026440E0,6.469939947E-1
8.750370576E1,-7.641606927E-1,-4.081706047E0,6.839070320E-1
8.750870576E1,-7.375631928E-1,-4.208763599E0,7.554234862E-1
8.751370576E1,-7.813907862E-1,-4.290736675E0,8.015308380E-1
8.751870576E1,-8.147497773E-1,-4.381599903E0,7.893519402E-1
8.752370576E1,-7.533950806E-1,-4.520227909E0,7.716568112E-1
8.752870576E1,-6.434743404E-1,-4.599091053E0,7.902376056E-1
8.753370576E1,-6.894522905E-1,-4.616900444E0,9.358162284E-1
8.753870576E1,-5.704005957E-1,-4.630543709E0,8.913598061E-1
8.754370576E1,-2.421982288E-1,-4.599377155E0,7.454214692E-1
8.754870576E1,4.502481222E-2,-4.481899261E0,6.428975463E-1
8.755370576E1,1.808757186E-1,-4.212718010E0,5.768380761E-1
8.755870576E1,3.091081381E-1,-3.897753716E0,3.938538432E-1
8.756370576E1,4.058139920E-1,-3.574828625E0,1.367894411E-1
8.756870576E1,4.816120863E-1,-3.216682434E0,-3.365004063E-2
8.757370576E1,6.605929136E-1,-2.794900894E0,-1.601071954E-1
8.757870576E1,8.462688327E-1,-2.341195583E0,-2.422807515E-1
8.758370576E1,1.104493618E0,-1.898658276E0,-3.303303421E-1
8.758870576E1,1.337480426E0,-1.389165878E0,-5.384309292E-1
8.759370576E1,1.389724493E0,-8.461475372E-1,-8.621511459E-1
8.759870576E1,1.588420510E0,-3.970575333E-1,-1.107567430E0
8.760370576E1,1.704899669E0,5.496025085E-3,-1.258635759E0
8.760870576E1,1.776062846E0,4.312362671E-1,-1.387311578E0
8.761370576E1,1.730519414E0,7.747802734E-1,-1.506917953E0
8.761870576E1,1.636211872E0,1.039433479E0,-1.609129190E0
8.762370576E1,1.592639923E0,1.209655762E0,-1.651375532E0
8.762870576E1,1.599377871E0,1.295372009E0,-1.636529088E0
8.763370576E1,1.645474434E0,1.295553207E0,-1.568685412E0
8.763870576E1,1.678958416E0,1.332366943E0,-1.505395889E0
8.764370576E1,1.685168505E0,1.423013687E0,-1.421133041E0
8.764870576E1,1.712340355E0,1.484086037E0,-1.292293072E0
8.765370576E1,1.814852715E0,1.508331299E0,-1.114735007E0
8.765870576E1,1.951414347E0,1.542262077E0,-9.115152955E-1
8.766370576E1,2.028796196E0,1.576066971E0,-7.158489227E-1
8.766870576E1,2.064408302E0,1.592030525E0,-4.815677702E-1
8.767370576E1,2.067264318E0,1.605819702E0,-2.884179652E-1
8.767870576E1,2.016628742E0,1.615357399E0,-1.319848597E-1
8.768370576E1,1.902555227E0,1.648343086E0,1.598497480E-2
8.768870576E1,1.647101879E0,1.799602509E0,2.121838331E-1
8.769370576E1,1.302652121E0,2.105020523E0,4.112182260E-1
8.769870576E1,8.636687994E-1,2.477837563E0,6.046423316E-1
8.770370576E1,4.647024274E-1,2.883347511E0,6.442011595E-1
8.770870576E1,1.723458171E-1,3.263168335E0,5.913178921E-1
8.771370576E1,-1.103687882E-1,3.462125778E0,4.467456639E-1
8.771870576E1,-3.369122148E-1,3.459197044E0,2.216045707E-1
8.772370576E1,-5.982187986E-1,3.284454346E0,5.204324424E-2
8.772870576E1,-7.923004627E-1,3.008700371E0,-1.109904349E-1
8.773370576E1,-1.012625098E0,2.713872910E0,-8.076730371E-2
8.773870576E1,-1.214244604E0,2.407938957E0,9.276266396E-2
8.774370576E1,-1.305736065E0,2.098999977E0,1.894837320E-1
8.774870576E1,-1.275762081E0,1.820161819E0,1.512674093E-1
8.775370576E1,-1.224395752E0,1.655555725E0,1.762634218E-1
8.775870576E1,-1.182516694E0,1.657057762E0,3.192137778E-1
8.776370576E1,-1.228085041E0,1.796442032E0,5.765291452E-1
8.776870576E1,-1.260208964E0,1.952958107E0,7.271770239E-1
8.777370576E1,-1.221629381E0,2.099847794E0,6.568320394E-1
8.777870576E1,-1.136874676E0,2.277318954E0,4.692689478E-1
8.778370576E1,-1.026301384E0,2.547060013E0,2.426237166E-1
8.778870576E1,-1.013761520E0,2.821825027E0,-6.506595016E-2
8.779370576E1,-9.756108522E-1,3.048587799E0,-3.340072930E-1
8.779870576E1,-8.734310865E-1,3.186616898E0,-4.733475149E-1
8.780370576E1,-8.215234280E-1,3.294339180E0,-4.518138468E-1
8.780870576E1,-8.837422729E-1,3.416621208E0,-3.085972071E-1
8.781370576E1,-9.942029715E-1,3.530661583E0,-2.008784413E-1
8.781870576E1,-1.006719232E0,3.561482430E0,-1.363887191E-1
8.782370576E1,-1.288013697E0,3.762534142E0,-4.178746939E-1
8.782870576E1,-1.248827934E0,3.721368790E0,-6.014604568E-1
8.783370576E1,-1.481482029E0,3.684222221E0,-7.308470607E-1
8.783870576E1,-1.613375187E0,3.583691597E0,-1.059488535E0
8.784370576E1,-1.764314651E0,3.463197708E0,-1.215840101E0
8.784870576E1,-1.772579432E0,3.060312271E0,-1.208692789E0
8.785370576E1,-1.333833456E0,2.290370941E0,-1.050956011E0
8.785870576E1,-1.172846913E0,1.554246902E0,-6.673320532E-1
8.786370576E1,-1.530275226E0,1.065520287E0,-5.224091411E-1
8.786870576E1,-1.316865563E0,5.773553848E-1,-4.778717458E-1
8.787370576E1,-1.024432778E0,1.332054138E-1,-3.604730964E-1
8.787870576E1,-7.211237550E-1,-2.492647171E-1,-2.950186431E-1
8.788370576E1,-3.983208537E-1,-6.286125183E-1,-2.428196669E-1
8.788870576E1,-1.930993199E-1,-1.023745537E0,-3.240528703E-1
8.789370576E1,-3.667718172E-2,-1.399833679E0,-2.713462412E-1
8.789870576E1,7.699513435E-2,-1.767251968E0,-1.990838647E-1
8.790370576E1,1.344398260E-1,-2.128242016E0,-1.093504727E-1
8.790870576E1,1.158813238E-1,-2.450450420E0,-5.121952295E-2
8.791370576E1,1.069521904E-1,-2.713251114E0,3.324572742E-2
8.791870576E1,1.192313433E-1,-3.012010098E0,1.026189402E-1
8.792370576E1,1.573556662E-1,-3.380028248E0,1.568551064E-1
8.792870576E1,2.230587006E-1,-3.691432953E0,1.915346980E-1
8.793370576E1,9.902322292E-2,-3.880791187E0,2.889046669E-1
8.793870576E1,-2.249336243E-2,-4.141872883E0,3.566899300E-1
8.794370576E1,8.736336231E-2,-4.568695545E0,3.714469075E-1
8.794870576E1,1.669429541E-1,-4.918186188E0,4.585814178E-1
8.795370576E1,-2.773869038E-2,-4.984004021E0,5.780788660E-1
8.795870576E1,-2.960836887E-1,-5.009068966E0,6.590516567E-1
8.796370576E1,-4.616518617E-1,-5.078431129E0,7.047258019E-1
8.796870576E1,-5.748325586E-1,-5.137367725E0,7.338939309E-1
8.797370576E1,-6.470468044E-1,-5.187395573E0,7.217730880E-1
8.797870576E1,-6.391978264E-1,-5.267510891E0,6.784048676E-1
8.798370576E1,-7.196134329E-1,-5.272657871E0,6.041353941E-1
8.798870576E1,-8.618747592E-1,-5.209033012E0,5.086379647E-1
8.799370576E1,-9.832242727E-1,-5.136425972E0,3.897949755E-1
8.799870576E1,-1.013394475E0,-5.054519653E0,2.735831738E-1
8.800370576E1,-9.301328659E-1,-5.028043270E0,2.495291084E-1
8.800870576E1,-8.705900908E-1,-4.924710751E0,2.589977384E-1
8.801370576E1,-8.409072161E-1,-4.723410130E0,2.088659257E-1
8.801870576E1,-8.163605928E-1,-4.537606239E0,9.967085719E-2
8.802370576E1,-7.014079094E-1,-4.356853962E0,3.462281823E-2
8.802870576E1,-7.034990788E-1,-4.085189819E0,-4.857778549E-5
8.803370576E1,-8.069139123E-1,-3.751276970E0,2.119587362E-2
8.803870576E1,-6.832242012E-1,-3.429117203E0,3.173558414E-2
8.804370576E1,-5.898334384E-1,-3.078860283E0,1.120631844E-1
8.804870576E1,-8.662981391E-1,-2.401898384E0,-1.202582270E-1
8.805370576E1,-1.011166096E0,-1.782787323E0,-4.208053350E-1
8.805870576E1,-9.458819628E-1,-1.229305267E0,-7.954871655E-1
8.806370576E1,-8.488563299E-1,-6.920986176E-1,-1.083323002E0
8.806870576E1,-7.047790885E-1,-2.008571625E-1,-1.313390732E0
8.807370576E1,-5.837807655E-1,2.492618561E-1,-1.528037310E0
8.807870576E1,-5.059505105E-1,5.988531113E-1,-1.642445445E0
8.808370576E1,-3.421525955E-1,9.027166367E-1,-2.182187319E0
8.808870576E1,-2.235660553E-1,1.320393562E0,-2.620366573E0
8.809370576E1,-1.986066103E-1,1.772923470E0,-3.178218842E0
8.809870576E1,-4.457104206E-2,2.182969093E0,-3.623417377E0
8.810370576E1,1.543303728E-1,2.563757896E0,-3.972830057E0
8.810870576E1,3.075959682E-1,2.900372505E0,-4.167409897E0
8.811370576E1,3.307615519E-1,3.216501236E0,-4.213461876E0
8.811870576E1,3.264890909E-1,3.500823975E0,-4.050925255E0
8.812370576E1,3.259642124E-1,3.695503235E0,-3.749354839E0
8.812870576E1,3.349748850E-1,3.744352341E0,-3.356274366E0
8.813370576E1,4.559353590E-1,3.676642418E0,-2.895908356E0
8.813870576E1,6.195428371E-1,3.560995102E0,-2.305852890E0
8.814370576E1,8.580024242E-1,3.474197388E0,-1.532337904E0
8.814870576E1,1.210172176E0,3.552155495E0,-7.996764779E-1
8.815370576E1,1.479677081E0,3.790185928E0,-2.210296690E-1
8.815870576E1,1.676694870E0,4.151592255E0,2.425126880E-1
8.816370576E1,1.766214252E0,4.559341431E0,5.181890130E-1
8.816870576E1,1.787137985E0,4.962809563E0,6.098240018E-1
8.817370576E1,1.675600648E0,5.353075981E0,5.848148465E-1
8.817870576E1,1.507381082E0,5.573122025E0,4.622392654E-1
8.818370576E1,1.235526919E0,5.622447968E0,3.024180830E-1
8.818870576E1,8.315653801E-1,5.479776382E0,1.899206489E-1
8.819370576E1,5.242042542E-1,5.222753525E0,2.755726874E-1
8.819870576E1,3.108180761E-1,4.984822273E0,5.707671642E-1
8.820370576E1,2.568650246E-1,4.852485657E0,8.887958527E-1
8.820870576E1,2.585026026E-1,4.803126335E0,1.192321777E0
8.821370576E1,3.474915028E-1,4.662321091E0,1.542510271E0
8.821870576E1,5.824260712E-1,4.359302521E0,1.833479881E0
8.822370576E1,7.859497070E-1,3.983153343E0,2.150867224E0
8.822870576E1,8.900732994E-1,3.524117470E0,2.483758926E0
8.823370576E1,9.112743139E-1,3.135007858E0,2.751456499E0
8.823870576E1,9.187657833E-1,2.805326462E0,3.018957615E0
8.824370576E1,9.826734066E-1,2.481349945E0,3.165313244E0
8.824870576E1,1.053795099E0,2.149275780E0,3.100051165E0
8.825370576E1,1.083247900E0,1.845589638E0,3.095426321E0
8.825870576E1,1.080049396E0,1.558576584E0,3.299843311E0
8.826370576E1,1.152328014E0,1.287157059E0,3.396744251E0
8.826870576E1,1.124964833E0,1.100588799E0,3.177312374E0
8.827370576E1,9.876620770E-1,1.027833939E0,2.907327890E0
8.827870576E1,9.526695013E-1,9.107027054E-1,2.679301500E0
8.828370576E1,1.081427932E0,7.546062469E-1,2.377014637E0
8.828870576E1,1.131024837E0,5.431737900E-1,1.930525780E0
8.829370576E1,1.127985001E0,3.657073975E-1,1.667225003E0
8.829870576E1,9.593205452E-1,2.277879715E-1,1.529215574E0
8.830370576E1,9.226585627E-1,-5.603790283E-3,1.065752745E0
8.830870576E1,8.168540001E-1,-2.100219727E-1,5.945374966E-1
8.831370576E1,6.913102865E-1,-4.163064957E-1,1.529356539E-1
8.831870576E1,7.032248974E-1,-7.187671661E-1,-1.992463768E-1
8.832370576E1,6.859905720E-1,-9.899625778E-1,-4.666052461E-1
8.832870576E1,5.024573803E-1,-1.103616714E0,-7.073118687E-1
8.833370576E1,3.209272623E-1,-1.256983757E0,-9.038962126E-1
8.833870576E1,3.609144688E-2,-1.403046608E0,-9.935308695E-1
8.834370576E1,-1.400259733E-1,-1.542773247E0,-1.036741376E0
8.834870576E1,-3.697515726E-1,-1.668816090E0,-1.076834440E0
8.835370576E1,-6.333086491E-1,-1.827329636E0,-1.115612507E0
8.835870576E1,-8.566787243E-1,-2.082827091E0,-1.068542600E0
8.836370576E1,-1.050020933E0,-2.317400455E0,-8.168536425E-1
8.836870576E1,-1.148194432E0,-2.606655598E0,-5.015965104E-1
8.837370576E1,-1.327972293E0,-2.831156254E0,-1.872957796E-1
8.837870576E1,-1.362708926E0,-2.982210636E0,-1.016413122E-1
8.838370576E1,-1.103582382E0,-3.242037296E0,-2.858382836E-2
8.838870576E1,-8.755009174E-1,-3.448760509E0,3.102489561E-2
8.839370576E1,-8.678818345E-1,-3.674493313E0,1.305861324E-1
8.839870576E1,-7.994818687E-1,-4.011152267E0,2.530916929E-1
8.840370576E1,-6.325117946E-1,-4.378487110E0,4.406898618E-1
8.840870576E1,-5.595594049E-1,-4.656247616E0,6.887521148E-1
8.841370576E1,-7.210308909E-1,-4.721435070E0,7.524046898E-1
8.841870576E1,-8.360280991E-1,-4.925765038E0,8.272364140E-1
8.842370576E1,-8.490272760E-1,-5.139238358E0,9.222494364E-1
8.842870576E1,-7.351664305E-1,-5.290562630E0,1.102596998E0
8.843370576E1,-6.696472168E-1,-5.351154804E0,1.279255509E0
8.843870576E1,-8.102387190E-1,-5.294341087E0,1.415324688E0
8.844370576E1,-7.250322104E-1,-5.251869678E0,1.338759422E0
8.844870576E1,-5.888773203E-1,-5.135185242E0,1.301808834E0
8.845370576E1,-4.486872554E-1,-5.058130741E0,1.373736858E0
8.845870576E1,-3.601549864E-1,-4.928989410E0,1.363449931E0
8.846370576E1,-3.641412854E-1,-4.658232212E0,1.189796448E0
8.846870576E1,-2.658960819E-1,-4.303430080E0,8.895843029E-1
8.847370576E1,5.714011192E-2,-3.925898075E0,6.511881351E-1
